date,group,device,gender,ratio
2025-07-15,팰리세이드,MO,male,16.91383
2025-07-16,팰리세이드,MO,male,18.09648
2025-07-17,팰리세이드,MO,male,17.23296
2025-07-18,팰리세이드,MO,male,17.72104
2025-07-19,팰리세이드,MO,male,22.65815
2025-07-20,팰리세이드,MO,male,22.52675
2025-07-21,팰리세이드,MO,male,18.47193
2025-07-22,팰리세이드,MO,male,17.06401
2025-07-23,팰리세이드,MO,male,19.87985
2025-07-24,팰리세이드,MO,male,17.58963
2025-07-25,팰리세이드,MO,male,17.30805
2025-07-26,팰리세이드,MO,male,22.84587
2025-07-27,팰리세이드,MO,male,22.90219
2025-07-28,팰리세이드,MO,male,19.72967
2025-07-29,팰리세이드,MO,male,19.18528
2025-07-30,팰리세이드,MO,male,18.05894
2025-07-31,팰리세이드,MO,male,19.46686
2025-08-01,팰리세이드,MO,male,20.16144
2025-08-02,팰리세이드,MO,male,24.5917
2025-08-03,팰리세이드,MO,male,24.44152
2025-08-04,팰리세이드,MO,male,19.69213
2025-08-05,팰리세이드,MO,male,20.18021
2025-08-06,팰리세이드,MO,male,19.46686
2025-08-07,팰리세이드,MO,male,19.44809
2025-08-08,팰리세이드,MO,male,19.27914
2025-08-09,팰리세이드,MO,male,24.51661
2025-08-10,팰리세이드,MO,male,23.31518
2025-08-11,팰리세이드,MO,male,18.19035
2025-08-12,팰리세이드,MO,male,19.11019
2025-08-13,팰리세이드,MO,male,18.28421
2025-08-14,팰리세이드,MO,male,19.54195
2025-08-15,팰리세이드,MO,male,25.69926
2025-08-16,팰리세이드,MO,male,25.22996
2025-08-17,팰리세이드,MO,male,24.17871
2025-08-18,팰리세이드,MO,male,19.93617
2025-08-19,팰리세이드,MO,male,19.14773
2025-08-20,팰리세이드,MO,male,17.77736
2025-08-21,팰리세이드,MO,male,17.85244
2025-08-22,팰리세이드,MO,male,20.66829
2025-08-23,팰리세이드,MO,male,24.42275
2025-08-24,팰리세이드,MO,male,23.57799
2025-08-25,팰리세이드,MO,male,18.20912
2025-08-26,팰리세이드,MO,male,18.07771
2025-08-27,팰리세이드,MO,male,17.90876
2025-08-28,팰리세이드,MO,male,17.68349
2025-08-29,팰리세이드,MO,male,20.06758
2025-08-30,팰리세이드,MO,male,24.70433
2025-08-31,팰리세이드,MO,male,22.80833
2025-09-01,팰리세이드,MO,male,20.94987
2025-09-02,팰리세이드,MO,male,17.8149
2025-09-03,팰리세이드,MO,male,18.50948
2025-09-04,팰리세이드,MO,male,16.03153
2025-09-05,팰리세이드,MO,male,17.51454
2025-09-06,팰리세이드,MO,male,24.14116
2025-09-07,팰리세이드,MO,male,21.43795
2025-09-08,팰리세이드,MO,male,17.10155
2025-09-09,팰리세이드,MO,male,17.43945
2025-09-10,팰리세이드,MO,male,16.57593
2025-09-11,팰리세이드,MO,male,16.29434
2025-09-12,팰리세이드,MO,male,15.59977
2025-09-13,팰리세이드,MO,male,21.25023
2025-09-14,팰리세이드,MO,male,23.01483
2025-09-15,팰리세이드,MO,male,18.47193
2025-09-16,팰리세이드,MO,male,16.57593
2025-09-17,팰리세이드,MO,male,16.16294
2025-09-18,팰리세이드,MO,male,16.16294
2025-09-19,팰리세이드,MO,male,16.55716
2025-09-20,팰리세이드,MO,male,23.29641
2025-09-21,팰리세이드,MO,male,24.21625
2025-09-22,팰리세이드,MO,male,16.2568
2025-09-23,팰리세이드,MO,male,16.06908
2025-09-24,팰리세이드,MO,male,15.07415
2025-09-25,팰리세이드,MO,male,16.14417
2025-09-26,팰리세이드,MO,male,16.20048
2025-09-27,팰리세이드,MO,male,23.07114
2025-09-28,팰리세이드,MO,male,21.34409
2025-09-29,팰리세이드,MO,male,16.51961
2025-09-30,팰리세이드,MO,male,14.88642
2025-10-01,팰리세이드,MO,male,14.45466
2025-10-02,팰리세이드,MO,male,15.46836
2025-10-03,팰리세이드,MO,male,21.1376
2025-10-04,팰리세이드,MO,male,25.19241
2025-10-05,팰리세이드,MO,male,28.45879
2025-10-06,팰리세이드,MO,male,36.47456
2025-10-07,팰리세이드,MO,male,30.89919
2025-10-08,팰리세이드,MO,male,29.67899
2025-10-09,팰리세이드,MO,male,24.10362
2025-10-10,팰리세이드,MO,male,20.89356
2025-10-11,팰리세이드,MO,male,23.78449
2025-10-12,팰리세이드,MO,male,21.83217
2025-10-13,팰리세이드,MO,male,16.20048
2025-10-14,팰리세이드,MO,male,16.87629
2025-10-15,팰리세이드,MO,male,17.2705
2025-10-16,팰리세이드,MO,male,14.96151
2025-10-17,팰리세이드,MO,male,18.09648
2025-10-18,팰리세이드,MO,male,24.46029
2025-10-19,팰리세이드,MO,male,23.85958
2025-10-20,팰리세이드,MO,male,15.50591
2025-10-21,팰리세이드,MO,male,15.20555
2025-10-22,팰리세이드,MO,male,15.28064
2025-10-23,팰리세이드,MO,male,15.43082
2025-10-24,팰리세이드,MO,male,18.94124
2025-10-25,팰리세이드,MO,male,22.30148
2025-10-26,팰리세이드,MO,male,25.02346
2025-10-27,팰리세이드,MO,male,18.39684
2025-10-28,팰리세이드,MO,male,14.81133
2025-10-29,팰리세이드,MO,male,16.61347
2025-10-30,팰리세이드,MO,male,16.74488
2025-10-31,팰리세이드,MO,male,18.41561
2025-01-01,포터,MO,male,8.69157
2025-01-02,포터,MO,male,8.39121
2025-01-03,포터,MO,male,8.35366
2025-01-04,포터,MO,male,10.5688
2025-01-05,포터,MO,male,10.08072
2025-01-06,포터,MO,male,9.31105
2025-01-07,포터,MO,male,9.21719
2025-01-08,포터,MO,male,8.71034
2025-01-09,포터,MO,male,9.85545
2025-01-10,포터,MO,male,10.28721
2025-01-11,포터,MO,male,11.22583
2025-01-12,포터,MO,male,11.52618
2025-01-13,포터,MO,male,10.34353
2025-01-14,포터,MO,male,9.08578
2025-01-15,포터,MO,male,9.91177
2025-01-16,포터,MO,male,10.13703
2025-01-17,포터,MO,male,10.09949
2025-01-18,포터,MO,male,11.54495
2025-01-19,포터,MO,male,11.86408
2025-01-20,포터,MO,male,10.39984
2025-01-21,포터,MO,male,10.9067
2025-01-22,포터,MO,male,12.2583
2025-01-23,포터,MO,male,10.81284
