date,group,device,gender,ratio
2025-10-08,아반떼,pc,female,16.44144
2025-10-09,아반떼,pc,female,23.19819
2025-10-10,아반떼,pc,female,63.06306
2025-10-11,아반떼,pc,female,25.9009
2025-10-12,아반떼,pc,female,21.17117
2025-10-13,아반떼,pc,female,77.02702
2025-10-14,아반떼,pc,female,84.009
2025-10-15,아반떼,pc,female,75.9009
2025-10-16,아반떼,pc,female,60.36036
2025-10-17,아반떼,pc,female,60.81081
2025-10-18,아반떼,pc,female,23.64864
2025-10-19,아반떼,pc,female,20.72072
2025-10-20,아반떼,pc,female,74.32432
2025-10-21,아반떼,pc,female,73.87387
2025-10-22,아반떼,pc,female,70.27027
2025-10-23,아반떼,pc,female,66.89189
2025-10-24,아반떼,pc,female,55.18018
2025-10-25,아반떼,pc,female,16.21621
2025-10-26,아반떼,pc,female,14.18918
2025-10-27,아반떼,pc,female,71.39639
2025-10-28,아반떼,pc,female,70.94594
2025-10-29,아반떼,pc,female,61.71171
2025-10-30,아반떼,pc,female,60.81081
2025-10-31,아반떼,pc,female,51.8018
2025-01-01,그랜저,pc,female,7.65765
2025-01-02,그랜저,pc,female,33.55855
2025-01-03,그랜저,pc,female,26.57657
2025-01-04,그랜저,pc,female,11.71171
2025-01-05,그랜저,pc,female,9.23423
2025-01-06,그랜저,pc,female,40.76576
2025-01-07,그랜저,pc,female,31.3063
2025-01-08,그랜저,pc,female,34.68468
2025-01-09,그랜저,pc,female,31.75675
2025-01-10,그랜저,pc,female,36.26126
2025-01-11,그랜저,pc,female,10.36036
2025-01-12,그랜저,pc,female,11.48648
2025-01-13,그랜저,pc,female,37.61261
2025-01-14,그랜저,pc,female,36.03603
2025-01-15,그랜저,pc,female,37.61261
2025-01-16,그랜저,pc,female,38.73873
2025-01-17,그랜저,pc,female,35.36036
2025-01-18,그랜저,pc,female,13.06306
2025-01-19,그랜저,pc,female,13.51351
2025-01-20,그랜저,pc,female,35.58558
2025-01-21,그랜저,pc,female,35.36036
2025-01-22,그랜저,pc,female,33.55855
2025-01-23,그랜저,pc,female,33.55855
2025-01-24,그랜저,pc,female,29.5045
2025-01-25,그랜저,pc,female,10.36036
2025-01-26,그랜저,pc,female,9.68468
2025-01-27,그랜저,pc,female,9.009
2025-01-28,그랜저,pc,female,9.23423
2025-01-29,그랜저,pc,female,7.88288
2025-01-30,그랜저,pc,female,13.28828
2025-01-31,그랜저,pc,female,32.88288
2025-02-01,그랜저,pc,female,11.26126
2025-02-02,그랜저,pc,female,11.93693
2025-02-03,그랜저,pc,female,37.83783
2025-02-04,그랜저,pc,female,41.21621
2025-02-05,그랜저,pc,female,38.06306
2025-02-06,그랜저,pc,female,42.79279
2025-02-07,그랜저,pc,female,38.96396
2025-02-08,그랜저,pc,female,10.13513
2025-02-09,그랜저,pc,female,10.36036
2025-02-10,그랜저,pc,female,38.06306
2025-02-11,그랜저,pc,female,30.85585
2025-02-12,그랜저,pc,female,37.16216
2025-02-13,그랜저,pc,female,33.55855
2025-02-14,그랜저,pc,female,28.15315
2025-02-15,그랜저,pc,female,9.23423
2025-02-16,그랜저,pc,female,9.45945
2025-02-17,그랜저,pc,female,41.66666
2025-02-18,그랜저,pc,female,36.71171
2025-02-19,그랜저,pc,female,40.54054
2025-02-20,그랜저,pc,female,35.81081
2025-02-21,그랜저,pc,female,32.2072
2025-02-22,그랜저,pc,female,10.58558
2025-02-23,그랜저,pc,female,11.93693
2025-02-24,그랜저,pc,female,42.11711
2025-02-25,그랜저,pc,female,32.65765
2025-02-26,그랜저,pc,female,29.95495
2025-02-27,그랜저,pc,female,29.5045
2025-02-28,그랜저,pc,female,32.88288
2025-03-01,그랜저,pc,female,8.55855
2025-03-02,그랜저,pc,female,8.55855
2025-03-03,그랜저,pc,female,13.96396
2025-03-04,그랜저,pc,female,30.63063
2025-03-05,그랜저,pc,female,31.98198
2025-03-06,그랜저,pc,female,38.73873
2025-03-07,그랜저,pc,female,30.4054
2025-03-08,그랜저,pc,female,9.009
2025-03-09,그랜저,pc,female,10.81081
2025-03-10,그랜저,pc,female,37.38738
2025-03-11,그랜저,pc,female,31.98198
2025-03-12,그랜저,pc,female,38.51351
2025-03-13,그랜저,pc,female,38.96396
2025-03-14,그랜저,pc,female,32.2072
2025-03-15,그랜저,pc,female,9.9099
2025-03-16,그랜저,pc,female,13.51351
2025-03-17,그랜저,pc,female,40.31531
2025-03-18,그랜저,pc,female,32.43243
2025-03-19,그랜저,pc,female,33.1081
2025-03-20,그랜저,pc,female,38.28828
2025-03-21,그랜저,pc,female,31.08108
2025-03-22,그랜저,pc,female,11.26126
2025-03-23,그랜저,pc,female,13.73873
2025-03-24,그랜저,pc,female,36.71171
2025-03-25,그랜저,pc,female,31.53153
2025-03-26,그랜저,pc,female,38.06306
2025-03-27,그랜저,pc,female,27.92792
2025-03-28,그랜저,pc,female,35.81081
2025-03-29,그랜저,pc,female,8.33333
2025-03-30,그랜저,pc,female,8.55855
2025-03-31,그랜저,pc,female,35.81081
2025-04-01,그랜저,pc,female,32.65765
2025-04-02,그랜저,pc,female,32.43243
2025-04-03,그랜저,pc,female,36.48648
2025-04-04,그랜저,pc,female,24.54954
2025-04-05,그랜저,pc,female,9.45945
2025-04-06,그랜저,pc,female,8.78378
2025-04-07,그랜저,pc,female,40.31531
2025-04-08,그랜저,pc,female,33.33333
2025-04-09,그랜저,pc,female,33.33333
2025-04-10,그랜저,pc,female,36.26126
2025-04-11,그랜저,pc,female,29.27927
2025-04-12,그랜저,pc,female,9.23423
2025-04-13,그랜저,pc,female,10.58558
2025-04-14,그랜저,pc,female,40.76576
2025-04-15,그랜저,pc,female,34.009
2025-04-16,그랜저,pc,female,40.31531
2025-04-17,그랜저,pc,female,38.28828
2025-04-18,그랜저,pc,female,31.75675
2025-04-19,그랜저,pc,female,10.13513
2025-04-20,그랜저,pc,female,11.26126
2025-04-21,그랜저,pc,female,31.75675
2025-04-22,그랜저,pc,female,32.88288
2025-04-23,그랜저,pc,female,29.5045
2025-04-24,그랜저,pc,female,36.48648
2025-04-25,그랜저,pc,female,31.75675
2025-04-26,그랜저,pc,female,8.55855
2025-04-27,그랜저,pc,female,9.23423
2025-04-28,그랜저,pc,female,31.98198
2025-04-29,그랜저,pc,female,33.55855
2025-04-30,그랜저,pc,female,36.93693
2025-05-01,그랜저,pc,female,16.89189
2025-05-02,그랜저,pc,female,24.32432
2025-05-03,그랜저,pc,female,6.75675
2025-05-04,그랜저,pc,female,4.27927
2025-05-05,그랜저,pc,female,7.65765
2025-05-06,그랜저,pc,female,11.26126
2025-05-07,그랜저,pc,female,37.61261
2025-05-08,그랜저,pc,female,36.93693
2025-05-09,그랜저,pc,female,29.72972
2025-05-10,그랜저,pc,female,13.73873
2025-05-11,그랜저,pc,female,9.45945
2025-05-12,그랜저,pc,female,35.58558
2025-05-13,그랜저,pc,female,35.81081
2025-05-14,그랜저,pc,female,32.65765
2025-05-15,그랜저,pc,female,35.36036
2025-05-16,그랜저,pc,female,30.85585
2025-05-17,그랜저,pc,female,12.16216
2025-05-18,그랜저,pc,female,12.16216
2025-05-19,그랜저,pc,female,36.48648
2025-05-20,그랜저,pc,female,36.03603
2025-05-21,그랜저,pc,female,34.45945
2025-05-22,그랜저,pc,female,37.16216
2025-05-23,그랜저,pc,female,28.6036
2025-05-24,그랜저,pc,female,11.93693
2025-05-25,그랜저,pc,female,7.88288
2025-05-26,그랜저,pc,female,30.63063
2025-05-27,그랜저,pc,female,34.68468
2025-05-28,그랜저,pc,female,34.9099
2025-05-29,그랜저,pc,female,37.16216
2025-05-30,그랜저,pc,female,25.22522
2025-05-31,그랜저,pc,female,9.009
2025-06-01,그랜저,pc,female,7.88288
2025-06-02,그랜저,pc,female,39.41441
2025-06-03,그랜저,pc,female,10.81081
2025-06-04,그랜저,pc,female,34.68468
2025-06-05,그랜저,pc,female,28.82882
2025-06-06,그랜저,pc,female,7.65765
2025-06-07,그랜저,pc,female,5.85585
2025-06-08,그랜저,pc,female,7.65765
2025-06-09,그랜저,pc,female,31.98198
2025-06-10,그랜저,pc,female,29.95495
2025-06-11,그랜저,pc,female,27.02702
2025-06-12,그랜저,pc,female,39.63963
2025-06-13,그랜저,pc,female,30.63063
2025-06-14,그랜저,pc,female,8.55855
2025-06-15,그랜저,pc,female,11.71171
2025-06-16,그랜저,pc,female,40.76576
2025-06-17,그랜저,pc,female,34.45945
2025-06-18,그랜저,pc,female,30.85585
2025-06-19,그랜저,pc,female,38.28828
2025-06-20,그랜저,pc,female,36.26126
2025-06-21,그랜저,pc,female,7.88288
2025-06-22,그랜저,pc,female,6.53153
2025-06-23,그랜저,pc,female,34.9099
2025-06-24,그랜저,pc,female,31.08108
2025-06-25,그랜저,pc,female,35.36036
2025-06-26,그랜저,pc,female,31.75675
2025-06-27,그랜저,pc,female,25
2025-06-28,그랜저,pc,female,4.95495
2025-06-29,그랜저,pc,female,9.009
2025-06-30,그랜저,pc,female,33.1081
2025-07-01,그랜저,pc,female,28.37837
2025-07-02,그랜저,pc,female,33.55855
2025-07-03,그랜저,pc,female,34.23423
2025-07-04,그랜저,pc,female,25.22522
2025-07-05,그랜저,pc,female,6.3063
2025-07-06,그랜저,pc,female,9.9099
2025-07-07,그랜저,pc,female,33.1081
2025-07-08,그랜저,pc,female,38.28828
2025-07-09,그랜저,pc,female,32.2072
2025-07-10,그랜저,pc,female,34.009
2025-07-11,그랜저,pc,female,32.43243
2025-07-12,그랜저,pc,female,8.78378
2025-07-13,그랜저,pc,female,9.68468
2025-07-14,그랜저,pc,female,42.11711
2025-07-15,그랜저,pc,female,39.41441
2025-07-16,그랜저,pc,female,32.43243
2025-07-17,그랜저,pc,female,35.36036
2025-07-18,그랜저,pc,female,29.72972
2025-07-19,그랜저,pc,female,10.36036
2025-07-20,그랜저,pc,female,6.08108
2025-07-21,그랜저,pc,female,32.88288
2025-07-22,그랜저,pc,female,37.83783
2025-07-23,그랜저,pc,female,40.31531
2025-07-24,그랜저,pc,female,34.68468
2025-07-25,그랜저,pc,female,31.08108
2025-07-26,그랜저,pc,female,12.83783
2025-07-27,그랜저,pc,female,10.13513
2025-07-28,그랜저,pc,female,40.99099
2025-07-29,그랜저,pc,female,33.1081
2025-07-30,그랜저,pc,female,34.009
2025-07-31,그랜저,pc,female,25.67567
2025-08-01,그랜저,pc,female,28.6036
