date,group,device,gender,ratio
2025-04-27,쏘렌토,pc,female,8.64197
2025-04-28,쏘렌토,pc,female,26.69753
2025-04-29,쏘렌토,pc,female,29.32098
2025-04-30,쏘렌토,pc,female,29.78395
2025-05-01,쏘렌토,pc,female,14.50617
2025-05-02,쏘렌토,pc,female,27.62345
2025-05-03,쏘렌토,pc,female,9.72222
2025-05-04,쏘렌토,pc,female,8.48765
2025-05-05,쏘렌토,pc,female,7.71604
2025-05-06,쏘렌토,pc,female,11.11111
2025-05-07,쏘렌토,pc,female,34.72222
2025-05-08,쏘렌토,pc,female,32.09876
2025-05-09,쏘렌토,pc,female,33.02469
2025-05-10,쏘렌토,pc,female,11.57407
2025-05-11,쏘렌토,pc,female,11.57407
2025-05-12,쏘렌토,pc,female,42.90123
2025-05-13,쏘렌토,pc,female,39.81481
2025-05-14,쏘렌토,pc,female,36.72839
2025-05-15,쏘렌토,pc,female,38.11728
2025-05-16,쏘렌토,pc,female,27.77777
2025-05-17,쏘렌토,pc,female,8.02469
2025-05-18,쏘렌토,pc,female,6.17283
2025-05-19,쏘렌토,pc,female,39.35185
2025-05-20,쏘렌토,pc,female,36.26543
2025-05-21,쏘렌토,pc,female,36.72839
2025-05-22,쏘렌토,pc,female,39.19753
2025-05-23,쏘렌토,pc,female,34.10493
2025-05-24,쏘렌토,pc,female,12.03703
2025-05-25,쏘렌토,pc,female,9.5679
2025-05-26,쏘렌토,pc,female,43.20987
2025-05-27,쏘렌토,pc,female,38.42592
2025-05-28,쏘렌토,pc,female,34.87654
2025-05-29,쏘렌토,pc,female,33.79629
2025-05-30,쏘렌토,pc,female,27.31481
2025-05-31,쏘렌토,pc,female,8.33333
2025-06-01,쏘렌토,pc,female,7.09876
2025-06-02,쏘렌토,pc,female,30.55555
2025-06-03,쏘렌토,pc,female,8.17901
2025-06-04,쏘렌토,pc,female,36.41975
2025-06-05,쏘렌토,pc,female,30.70987
2025-06-06,쏘렌토,pc,female,9.5679
2025-06-07,쏘렌토,pc,female,6.6358
2025-06-08,쏘렌토,pc,female,6.6358
2025-06-09,쏘렌토,pc,female,33.33333
2025-06-10,쏘렌토,pc,female,35.03086
2025-06-11,쏘렌토,pc,female,40.89506
2025-06-12,쏘렌토,pc,female,36.88271
2025-06-13,쏘렌토,pc,female,36.41975
2025-06-14,쏘렌토,pc,female,9.72222
2025-06-15,쏘렌토,pc,female,10.64814
2025-06-16,쏘렌토,pc,female,46.45061
2025-06-17,쏘렌토,pc,female,38.88888
2025-06-18,쏘렌토,pc,female,42.43827
2025-06-19,쏘렌토,pc,female,29.16666
2025-06-20,쏘렌토,pc,female,32.25308
2025-06-21,쏘렌토,pc,female,9.25925
2025-06-22,쏘렌토,pc,female,8.48765
2025-06-23,쏘렌토,pc,female,41.82098
2025-06-24,쏘렌토,pc,female,40.89506
2025-06-25,쏘렌토,pc,female,36.11111
2025-06-26,쏘렌토,pc,female,35.64814
2025-06-27,쏘렌토,pc,female,33.48765
2025-06-28,쏘렌토,pc,female,11.72839
2025-06-29,쏘렌토,pc,female,9.5679
2025-06-30,쏘렌토,pc,female,35.49382
2025-07-01,쏘렌토,pc,female,30.70987
2025-07-02,쏘렌토,pc,female,31.48148
2025-07-03,쏘렌토,pc,female,32.71604
2025-07-04,쏘렌토,pc,female,37.34567
2025-07-05,쏘렌토,pc,female,8.17901
2025-07-06,쏘렌토,pc,female,8.33333
2025-07-07,쏘렌토,pc,female,31.79012
2025-07-08,쏘렌토,pc,female,31.32716
2025-07-09,쏘렌토,pc,female,42.74691
2025-07-10,쏘렌토,pc,female,36.72839
2025-07-11,쏘렌토,pc,female,36.26543
2025-07-12,쏘렌토,pc,female,12.65432
2025-07-13,쏘렌토,pc,female,13.2716
2025-07-14,쏘렌토,pc,female,62.19135
2025-07-15,쏘렌토,pc,female,47.53086
2025-07-16,쏘렌토,pc,female,47.8395
2025-07-17,쏘렌토,pc,female,37.96296
2025-07-18,쏘렌토,pc,female,39.81481
2025-07-19,쏘렌토,pc,female,12.5
2025-07-20,쏘렌토,pc,female,10.80246
2025-07-21,쏘렌토,pc,female,44.59876
2025-07-22,쏘렌토,pc,female,41.9753
2025-07-23,쏘렌토,pc,female,43.05555
2025-07-24,쏘렌토,pc,female,41.2037
2025-07-25,쏘렌토,pc,female,40.12345
2025-07-26,쏘렌토,pc,female,13.42592
2025-07-27,쏘렌토,pc,female,8.02469
2025-07-28,쏘렌토,pc,female,43.05555
2025-07-29,쏘렌토,pc,female,37.34567
2025-07-30,쏘렌토,pc,female,40.74074
2025-07-31,쏘렌토,pc,female,34.41358
2025-08-01,쏘렌토,pc,female,31.79012
2025-08-02,쏘렌토,pc,female,9.10493
2025-08-03,쏘렌토,pc,female,10.95679
2025-08-04,쏘렌토,pc,female,43.82716
2025-08-05,쏘렌토,pc,female,39.96913
2025-08-06,쏘렌토,pc,female,44.59876
2025-08-07,쏘렌토,pc,female,47.22222
2025-08-08,쏘렌토,pc,female,38.11728
2025-08-09,쏘렌토,pc,female,11.11111
2025-08-10,쏘렌토,pc,female,9.10493
2025-08-11,쏘렌토,pc,female,47.0679
2025-08-12,쏘렌토,pc,female,41.35802
2025-08-13,쏘렌토,pc,female,46.14197
2025-08-14,쏘렌토,pc,female,41.04938
2025-08-15,쏘렌토,pc,female,11.26543
2025-08-16,쏘렌토,pc,female,10.49382
2025-08-17,쏘렌토,pc,female,9.72222
2025-08-18,쏘렌토,pc,female,48.45679
2025-08-19,쏘렌토,pc,female,47.0679
2025-08-20,쏘렌토,pc,female,46.60493
2025-08-21,쏘렌토,pc,female,49.53703
2025-08-22,쏘렌토,pc,female,41.2037
2025-08-23,쏘렌토,pc,female,8.17901
2025-08-24,쏘렌토,pc,female,10.64814
2025-08-25,쏘렌토,pc,female,47.37654
2025-08-26,쏘렌토,pc,female,47.53086
2025-08-27,쏘렌토,pc,female,45.98765
2025-08-28,쏘렌토,pc,female,44.29012
2025-08-29,쏘렌토,pc,female,39.96913
2025-08-30,쏘렌토,pc,female,8.17901
2025-08-31,쏘렌토,pc,female,8.48765
2025-09-01,쏘렌토,pc,female,49.38271
2025-09-02,쏘렌토,pc,female,44.9074
2025-09-03,쏘렌토,pc,female,42.43827
2025-09-04,쏘렌토,pc,female,43.82716
2025-09-05,쏘렌토,pc,female,35.49382
2025-09-06,쏘렌토,pc,female,9.10493
2025-09-07,쏘렌토,pc,female,10.3395
2025-09-08,쏘렌토,pc,female,43.05555
2025-09-09,쏘렌토,pc,female,48.30246
2025-09-10,쏘렌토,pc,female,38.73456
2025-09-11,쏘렌토,pc,female,38.58024
2025-09-12,쏘렌토,pc,female,39.35185
2025-09-13,쏘렌토,pc,female,9.25925
2025-09-14,쏘렌토,pc,female,12.03703
2025-09-15,쏘렌토,pc,female,41.2037
2025-09-16,쏘렌토,pc,female,43.36419
2025-09-17,쏘렌토,pc,female,46.14197
2025-09-18,쏘렌토,pc,female,40.89506
2025-09-19,쏘렌토,pc,female,36.11111
2025-09-20,쏘렌토,pc,female,9.10493
2025-09-21,쏘렌토,pc,female,8.64197
2025-09-22,쏘렌토,pc,female,40.27777
2025-09-23,쏘렌토,pc,female,39.81481
2025-09-24,쏘렌토,pc,female,41.04938
2025-09-25,쏘렌토,pc,female,36.41975
2025-09-26,쏘렌토,pc,female,34.87654
2025-09-27,쏘렌토,pc,female,6.17283
2025-09-28,쏘렌토,pc,female,7.71604
2025-09-29,쏘렌토,pc,female,38.73456
2025-09-30,쏘렌토,pc,female,29.32098
2025-10-01,쏘렌토,pc,female,33.17901
2025-10-02,쏘렌토,pc,female,27.46913
2025-10-03,쏘렌토,pc,female,7.4074
2025-10-04,쏘렌토,pc,female,4.93827
2025-10-05,쏘렌토,pc,female,4.93827
2025-10-06,쏘렌토,pc,female,5.09259
2025-10-07,쏘렌토,pc,female,7.4074
2025-10-08,쏘렌토,pc,female,7.71604
2025-10-09,쏘렌토,pc,female,14.0432
2025-10-10,쏘렌토,pc,female,43.67283
2025-10-11,쏘렌토,pc,female,10.03086
2025-10-12,쏘렌토,pc,female,12.96296
2025-10-13,쏘렌토,pc,female,54.01234
2025-10-14,쏘렌토,pc,female,52.77777
2025-10-15,쏘렌토,pc,female,42.74691
2025-10-16,쏘렌토,pc,female,48.45679
2025-10-17,쏘렌토,pc,female,40.58641
2025-10-18,쏘렌토,pc,female,10.64814
2025-10-19,쏘렌토,pc,female,11.88271
2025-10-20,쏘렌토,pc,female,52.46913
2025-10-21,쏘렌토,pc,female,45.21604
2025-10-22,쏘렌토,pc,female,44.59876
2025-10-23,쏘렌토,pc,female,49.07407
2025-10-24,쏘렌토,pc,female,34.87654
2025-10-25,쏘렌토,pc,female,8.95061
2025-10-26,쏘렌토,pc,female,9.5679
2025-10-27,쏘렌토,pc,female,37.34567
2025-10-28,쏘렌토,pc,female,43.82716
2025-10-29,쏘렌토,pc,female,40.43209
2025-10-30,쏘렌토,pc,female,37.34567
2025-10-31,쏘렌토,pc,female,32.09876
2025-01-01,카니발,pc,female,5.86419
2025-01-02,카니발,pc,female,19.29012
2025-01-03,카니발,pc,female,21.14197
2025-01-04,카니발,pc,female,7.25308
2025-01-05,카니발,pc,female,8.33333
2025-01-06,카니발,pc,female,32.56172
2025-01-07,카니발,pc,female,22.99382
2025-01-08,카니발,pc,female,23.61111
2025-01-09,카니발,pc,female,23.45679
2025-01-10,카니발,pc,female,24.84567
2025-01-11,카니발,pc,female,10.03086
2025-01-12,카니발,pc,female,8.33333
2025-01-13,카니발,pc,female,29.16666
2025-01-14,카니발,pc,female,34.41358
2025-01-15,카니발,pc,female,34.87654
2025-01-16,카니발,pc,female,34.25925
2025-01-17,카니발,pc,female,30.55555
2025-01-18,카니발,pc,female,12.34567
2025-01-19,카니발,pc,female,10.3395
2025-01-20,카니발,pc,female,34.87654
2025-01-21,카니발,pc,female,37.65432
2025-01-22,카니발,pc,female,34.25925
2025-01-23,카니발,pc,female,28.7037
2025-01-24,카니발,pc,female,22.0679
2025-01-25,카니발,pc,female,7.25308
2025-01-26,카니발,pc,female,8.33333
2025-01-27,카니발,pc,female,7.71604
2025-01-28,카니발,pc,female,5.55555
2025-01-29,카니발,pc,female,4.01234
2025-01-30,카니발,pc,female,8.33333
2025-01-31,카니발,pc,female,25.30864
2025-02-01,카니발,pc,female,9.10493
2025-02-02,카니발,pc,female,8.02469
2025-02-03,카니발,pc,female,34.10493
2025-02-04,카니발,pc,female,28.08641
2025-02-05,카니발,pc,female,30.70987
2025-02-06,카니발,pc,female,28.24074
2025-02-07,카니발,pc,female,35.64814
2025-02-08,카니발,pc,female,9.10493
2025-02-09,카니발,pc,female,9.5679
2025-02-10,카니발,pc,female,29.4753
2025-02-11,카니발,pc,female,34.72222
2025-02-12,카니발,pc,female,29.78395
2025-02-13,카니발,pc,female,26.23456
2025-02-14,카니발,pc,female,25.15432
2025-02-15,카니발,pc,female,7.56172
2025-02-16,카니발,pc,female,9.5679
2025-02-17,카니발,pc,female,36.88271
2025-02-18,카니발,pc,female,32.71604
2025-02-19,카니발,pc,female,30.24691
2025-02-20,카니발,pc,female,29.62962
2025-02-21,카니발,pc,female,32.25308
2025-02-22,카니발,pc,female,10.3395
2025-02-23,카니발,pc,female,10.64814
2025-02-24,카니발,pc,female,35.18518
2025-02-25,카니발,pc,female,29.93827
2025-02-26,카니발,pc,female,30.70987
2025-02-27,카니발,pc,female,30.70987
2025-02-28,카니발,pc,female,24.22839
2025-03-01,카니발,pc,female,6.94444
2025-03-02,카니발,pc,female,7.09876
2025-03-03,카니발,pc,female,13.11728
2025-03-04,카니발,pc,female,26.5432
2025-03-05,카니발,pc,female,24.69135
2025-03-06,카니발,pc,female,25.30864
2025-03-07,카니발,pc,female,29.32098
2025-03-08,카니발,pc,female,7.4074
2025-03-09,카니발,pc,female,6.01851
2025-03-10,카니발,pc,female,28.08641
2025-03-11,카니발,pc,female,27.46913
2025-03-12,카니발,pc,female,28.39506
2025-03-13,카니발,pc,female,29.4753
2025-03-14,카니발,pc,female,21.29629
2025-03-15,카니발,pc,female,8.33333
2025-03-16,카니발,pc,female,7.09876
2025-03-17,카니발,pc,female,28.85802
2025-03-18,카니발,pc,female,25.92592
2025-03-19,카니발,pc,female,31.17283
2025-03-20,카니발,pc,female,30.55555
2025-03-21,카니발,pc,female,25.61728
2025-03-22,카니발,pc,female,7.87037
2025-03-23,카니발,pc,female,8.17901
2025-03-24,카니발,pc,female,28.39506
2025-03-25,카니발,pc,female,34.5679
2025-03-26,카니발,pc,female,29.01234
2025-03-27,카니발,pc,female,27.16049
2025-03-28,카니발,pc,female,24.07407
2025-03-29,카니발,pc,female,6.48148
2025-03-30,카니발,pc,female,4.4753
2025-03-31,카니발,pc,female,26.69753
2025-04-01,카니발,pc,female,26.85185
2025-04-02,카니발,pc,female,31.32716
2025-04-03,카니발,pc,female,27.62345
2025-04-04,카니발,pc,female,22.0679
2025-04-05,카니발,pc,female,7.87037
2025-04-06,카니발,pc,female,10.80246
2025-04-07,카니발,pc,female,33.48765
2025-04-08,카니발,pc,female,28.08641
2025-04-09,카니발,pc,female,33.79629
2025-04-10,카니발,pc,female,27.31481
2025-04-11,카니발,pc,female,26.23456
2025-04-12,카니발,pc,female,7.56172
2025-04-13,카니발,pc,female,8.33333
2025-04-14,카니발,pc,female,36.26543
2025-04-15,카니발,pc,female,35.64814
2025-04-16,카니발,pc,female,27.62345
2025-04-17,카니발,pc,female,30.55555
2025-04-18,카니발,pc,female,26.69753
2025-04-19,카니발,pc,female,7.56172
2025-04-20,카니발,pc,female,5.09259
2025-04-21,카니발,pc,female,31.32716
2025-04-22,카니발,pc,female,35.03086
2025-04-23,카니발,pc,female,25.46296
2025-04-24,카니발,pc,female,31.48148
2025-04-25,카니발,pc,female,23.76543
2025-04-26,카니발,pc,female,5.70987
2025-04-27,카니발,pc,female,5.70987
2025-04-28,카니발,pc,female,27.16049
2025-04-29,카니발,pc,female,25.92592
2025-04-30,카니발,pc,female,17.74691
2025-05-01,카니발,pc,female,11.41975
2025-05-02,카니발,pc,female,21.60493
2025-05-03,카니발,pc,female,10.64814
2025-05-04,카니발,pc,female,3.85802
2025-05-05,카니발,pc,female,4.4753
2025-05-06,카니발,pc,female,10.3395
2025-05-07,카니발,pc,female,24.22839
2025-05-08,카니발,pc,female,21.14197
2025-05-09,카니발,pc,female,27.93209
2025-05-10,카니발,pc,female,10.95679
2025-05-11,카니발,pc,female,8.95061
2025-05-12,카니발,pc,female,31.6358
